Element_GUID,IFC_Type,Floor,Apartment,Trade,Construction_Type,Category,Task_Match_Count,Milestone,Original_MSP_UID,Source,Apartment_Zone,Phase,Status,Trade_Discipline,Percent_Complete,Priority,Weather_Dependent,Duration,Quantity,Responsible_Party,WBS_Code,Task_ID,Predecessor_Task_ID,Successor_Task_ID,Cost_ID,Cost_Code,Cost_Category,Description,Unit_Rate_EUR,Labor_Cost_EUR,Material_Cost_EUR,Budgeted_Cost_EUR,Actual_Cost_EUR,Variance_EUR,Variance_Percent,Committed_Cost_EUR,Forecast_Final_Cost_EUR,Retention_Percent,Retention_Held_EUR,Payment_Status,Currency,Cost_Date,Is_Milestone_Synthetic
21xb5SEvbE4Pw$b8EVOX6N,IFCBEAM,Ground Floor,,Structural,Wall,Exterior,1,N,44,Original,,UITVOERING,Complete,Structural,100,High,N,8 hrs (1 day),5.6,Main Contractor - Structural Crew,1.0036,40,,,40,STR-0,Subcontract,"Surveying / setting out, ground floor slab",176.08,556.88,986.05,1542.93,1658.66,115.73,7.5,1779.47,1658.66,5,82.93,Invoiced,EUR,2015-04-10,
0mG1Qo1Nb4HAfQgPiP4n0Y,IFCBEAM,Ground Floor,,Structural,Wall,Exterior,1,N,44,Original,,UITVOERING,Complete,Structural,100,High,N,8 hrs (1 day),5.6,Main Contractor - Structural Crew,1.0036,40,,,40,STR-0,Subcontract,"Surveying / setting out, ground floor slab",176.08,556.88,986.05,1542.93,1658.66,115.73,7.5,1779.47,1658.66,5,82.93,Invoiced,EUR,2015-04-10,
1eJX_08sL1_ffD$3nbLtpZ,IFCBEAM,Ground Floor,,Structural,Wall,Exterior,1,N,44,Original,,UITVOERING,Complete,Structural,100,High,N,8 hrs (1 day),5.6,Main Contractor - Structural Crew,1.0036,40,,,40,STR-0,Subcontract,"Surveying / setting out, ground floor slab",176.08,556.88,986.05,1542.93,1658.66,115.73,7.5,1779.47,1658.66,5,82.93,Invoiced,EUR,2015-04-10,
3ig3xBquD4c9HixSRyX5yM,IFCBEAM,Ground Floor,,Structural,Wall,Exterior,1,N,44,Original,,UITVOERING,Complete,Structural,100,High,N,8 hrs (1 day),5.6,Main Contractor - Structural Crew,1.0036,40,,,40,STR-0,Subcontract,"Surveying / setting out, ground floor slab",176.08,556.88,986.05,1542.93,1658.66,115.73,7.5,1779.47,1658.66,5,82.93,Invoiced,EUR,2015-04-10,
2tmnKYZKn8sO9BqIuZ6xS0,IFCBEAM,Ground Floor,,Structural,Wall,Exterior,1,N,44,Original,,UITVOERING,Complete,Structural,100,High,N,8 hrs (1 day),5.6,Main Contractor - Structural Crew,1.0036,40,,,40,STR-0,Subcontract,"Surveying / setting out, ground floor slab",176.08,556.88,986.05,1542.93,1658.66,115.73,7.5,1779.47,1658.66,5,82.93,Invoiced,EUR,2015-04-10,
2Z2UMyiwrDsfrq9D0VZ8R7,IFCBEAM,Ground Floor,,Structural,Wall,Exterior,1,N,44,Original,,UITVOERING,Complete,Structural,100,High,N,8 hrs (1 day),5.6,Main Contractor - Structural Crew,1.0036,40,,,40,STR-0,Subcontract,"Surveying / setting out, ground floor slab",176.08,556.88,986.05,1542.93,1658.66,115.73,7.5,1779.47,1658.66,5,82.93,Invoiced,EUR,2015-04-10,
0fpGnSq1XBN9W48n_kM8JD,IFCBEAM,Ground Floor,,Structural,Wall,Exterior,1,N,44,Original,,UITVOERING,Complete,Structural,100,High,N,8 hrs (1 day),5.6,Main Contractor - Structural Crew,1.0036,40,,,40,STR-0,Subcontract,"Surveying / setting out, ground floor slab",176.08,556.88,986.05,1542.93,1658.66,115.73,7.5,1779.47,1658.66,5,82.93,Invoiced,EUR,2015-04-10,
02SVgZJNDEAAHLzfjkFeZE,IFCBEAM,Ground Floor,,Structural,Wall,Exterior,1,N,44,Original,,UITVOERING,Complete,Structural,100,High,N,8 hrs (1 day),5.6,Main Contractor - Structural Crew,1.0036,40,,,40,STR-0,Subcontract,"Surveying / setting out, ground floor slab",176.08,556.88,986.05,1542.93,1658.66,115.73,7.5,1779.47,1658.66,5,82.93,Invoiced,EUR,2015-04-10,
3SKotjzqrBmBNE6BHE$74D,IFCBEAM,Ground Floor,,Structural,Wall,Exterior,1,N,44,Original,,UITVOERING,Complete,Structural,100,High,N,8 hrs (1 day),5.6,Main Contractor - Structural Crew,1.0036,40,,,40,STR-0,Subcontract,"Surveying / setting out, ground floor slab",176.08,556.88,986.05,1542.93,1658.66,115.73,7.5,1779.47,1658.66,5,82.93,Invoiced,EUR,2015-04-10,
3JPq8Lr7j608o_19_tHVwL,IFCBEAM,Ground Floor,,Structural,Wall,Exterior,1,N,44,Original,,UITVOERING,Complete,Structural,100,High,N,8 hrs (1 day),5.6,Main Contractor - Structural Crew,1.0036,40,,,40,STR-0,Subcontract,"Surveying / setting out, ground floor slab",176.08,556.88,986.05,1542.93,1658.66,115.73,7.5,1779.47,1658.66,5,82.93,Invoiced,EUR,2015-04-10,
0PCQYvXN55QugpN5zetDz7,IFCBEAM,Ground Floor,,Structural,Wall,Exterior,1,N,44,Original,,UITVOERING,Complete,Structural,100,High,N,8 hrs (1 day),5.6,Main Contractor - Structural Crew,1.0036,40,,,40,STR-0,Subcontract,"Surveying / setting out, ground floor slab",176.08,556.88,986.05,1542.93,1658.66,115.73,7.5,1779.47,1658.66,5,82.93,Invoiced,EUR,2015-04-10,
2fevyoim92YBjo5MBo7Fcl,IFCBEAM,Ground Floor,,Structural,Wall,Exterior,1,N,44,Original,,UITVOERING,Complete,Structural,100,High,N,8 hrs (1 day),5.6,Main Contractor - Structural Crew,1.0036,40,,,40,STR-0,Subcontract,"Surveying / setting out, ground floor slab",176.08,556.88,986.05,1542.93,1658.66,115.73,7.5,1779.47,1658.66,5,82.93,Invoiced,EUR,2015-04-10,
0a9r_haP52heLpUcxlwVOG,IFCBEAM,Ground Floor,,Structural,Wall,Exterior,1,N,44,Original,,UITVOERING,Complete,Structural,100,High,N,8 hrs (1 day),5.6,Main Contractor - Structural Crew,1.0036,40,,,40,STR-0,Subcontract,"Surveying / setting out, ground floor slab",176.08,556.88,986.05,1542.93,1658.66,115.73,7.5,1779.47,1658.66,5,82.93,Invoiced,EUR,2015-04-10,
2qYBP3OGnE2xwKkdnuHQfu,IFCBEAM,Ground Floor,,Structural,Wall,Exterior,1,N,44,Original,,UITVOERING,Complete,Structural,100,High,N,8 hrs (1 day),5.6,Main Contractor - Structural Crew,1.0036,40,,,40,STR-0,Subcontract,"Surveying / setting out, ground floor slab",176.08,556.88,986.05,1542.93,1658.66,115.73,7.5,1779.47,1658.66,5,82.93,Invoiced,EUR,2015-04-10,
2irhG5txr74Ovsj2V$0kJv,IFCBEAM,First Floor,,Structural,Wall,Interior,36,N,,Original,,UITVOERING,Complete,Structural,100,High,Yes,,,Main Contractor - Structural Crew,,,,,,STR-0,Subcontract,,,,,,,,,,,5,,,EUR,,
2nUaeeTzv6p9Nb2KG4Pvuq,IFCBEAM,First Floor,,Structural,Wall,Interior,36,N,,Original,,UITVOERING,Complete,Structural,100,High,Yes,,,Main Contractor - Structural Crew,,,,,,STR-0,Subcontract,,,,,,,,,,,5,,,EUR,,
3E1lhUjbn6Q83O0eMzicqh,IFCBEAM,First Floor,,Structural,Wall,Interior,36,N,,Original,,UITVOERING,Complete,Structural,100,High,Yes,,,Main Contractor - Structural Crew,,,,,,STR-0,Subcontract,,,,,,,,,,,5,,,EUR,,
0n7b2OZJ50fvlqR00qRqTG,IFCBEAM,First Floor,,Structural,Wall,Exterior,36,N,,Original,,UITVOERING,Complete,Structural,100,High,Yes,,,Main Contractor - Structural Crew,,,,,,STR-0,Subcontract,,,,,,,,,,,5,,,EUR,,
0tgQ0Twpj4Jv0a8yyonSSQ,IFCBEAM,First Floor,,Structural,Wall,Exterior,36,N,,Original,,UITVOERING,Complete,Structural,100,High,Yes,,,Main Contractor - Structural Crew,,,,,,STR-0,Subcontract,,,,,,,,,,,5,,,EUR,,
20_IKygyf04gphsqph2_Is,IFCBEAM,First Floor,,Structural,Wall,Interior,36,N,,Original,,UITVOERING,Complete,Structural,100,High,Yes,,,Main Contractor - Structural Crew,,,,,,STR-0,Subcontract,,,,,,,,,,,5,,,EUR,,
2ua9M0savE3ho4zejCeSAN,IFCBEAM,First Floor,,Structural,Wall,Exterior,36,N,,Original,,UITVOERING,Complete,Structural,100,High,Yes,,,Main Contractor - Structural Crew,,,,,,STR-0,Subcontract,,,,,,,,,,,5,,,EUR,,
2$514k42bBGgy$TBkbUv8z,IFCBEAM,First Floor,,Structural,Wall,Exterior,36,N,,Original,,UITVOERING,Complete,Structural,100,High,Yes,,,Main Contractor - Structural Crew,,,,,,STR-0,Subcontract,,,,,,,,,,,5,,,EUR,,
2BE1_Ywp51qwh9ZUJQKhk8,IFCBEAM,First Floor,,Structural,Wall,Exterior,36,N,,Original,,UITVOERING,Complete,Structural,100,High,Yes,,,Main Contractor - Structural Crew,,,,,,STR-0,Subcontract,,,,,,,,,,,5,,,EUR,,
1b3CGmbon0_g7rIm5ETrHo,IFCBEAM,First Floor,,Structural,Wall,Exterior,36,N,,Original,,UITVOERING,Complete,Structural,100,High,Yes,,,Main Contractor - Structural Crew,,,,,,STR-0,Subcontract,,,,,,,,,,,5,,,EUR,,
0Fsfl1RG1BcRCzgbRibEVF,IFCBEAM,First Floor,,Structural,Wall,Exterior,36,N,,Original,,UITVOERING,Complete,Structural,100,High,Yes,,,Main Contractor - Structural Crew,,,,,,STR-0,Subcontract,,,,,,,,,,,5,,,EUR,,
2Y889Xoon1RAy$xAEV_pJp,IFCBEAM,First Floor,,Structural,Wall,Exterior,36,N,,Original,,UITVOERING,Complete,Structural,100,High,Yes,,,Main Contractor - Structural Crew,,,,,,STR-0,Subcontract,,,,,,,,,,,5,,,EUR,,
3zImRnpR54PhBkXL1xIYVb,IFCBEAM,First Floor,,Structural,Wall,Exterior,36,N,,Original,,UITVOERING,Complete,Structural,100,High,Yes,,,Main Contractor - Structural Crew,,,,,,STR-0,Subcontract,,,,,,,,,,,5,,,EUR,,
1dcFLM2Of1FP3qxcp09zLO,IFCBEAM,First Floor,,Structural,Wall,Exterior,36,N,,Original,,UITVOERING,Complete,Structural,100,High,Yes,,,Main Contractor - Structural Crew,,,,,,STR-0,Subcontract,,,,,,,,,,,5,,,EUR,,
2T99TpgwD5rBgB93z11HfJ,IFCBEAM,First Floor,,Structural,Wall,Exterior,36,N,,Original,,UITVOERING,Complete,Structural,100,High,Yes,,,Main Contractor - Structural Crew,,,,,,STR-0,Subcontract,,,,,,,,,,,5,,,EUR,,
00U31JGej7IPlTAjmADJHO,IFCBEAM,First Floor,,Structural,Wall,Exterior,36,N,,Original,,UITVOERING,Complete,Structural,100,High,Yes,,,Main Contractor - Structural Crew,,,,,,STR-0,Subcontract,,,,,,,,,,,5,,,EUR,,
3NRTYv$p90GxvOjrclI4YP,IFCBEAM,First Floor,,Structural,Wall,Exterior,36,N,,Original,,UITVOERING,Complete,Structural,100,High,Yes,,,Main Contractor - Structural Crew,,,,,,STR-0,Subcontract,,,,,,,,,,,5,,,EUR,,
32CLSoCg14hfE5iozoDGK_,IFCBEAM,First Floor,,Structural,Wall,Exterior,36,N,,Original,,UITVOERING,Complete,Structural,100,High,Yes,,,Main Contractor - Structural Crew,,,,,,STR-0,Subcontract,,,,,,,,,,,5,,,EUR,,
3SKFm8Ymn0Le7ijHCnKAuL,IFCBEAM,First Floor,,Structural,Wall,Exterior,36,N,,Original,,UITVOERING,Complete,Structural,100,High,Yes,,,Main Contractor - Structural Crew,,,,,,STR-0,Subcontract,,,,,,,,,,,5,,,EUR,,
1UZy64a655jeHfotpiaeQv,IFCBEAM,First Floor,,Structural,Wall,Exterior,36,N,,Original,,UITVOERING,Complete,Structural,100,High,Yes,,,Main Contractor - Structural Crew,,,,,,STR-0,Subcontract,,,,,,,,,,,5,,,EUR,,
0oBRFvaAL1LRec1DAUWZXx,IFCBEAM,First Floor,,Structural,Wall,Exterior,36,N,,Original,,UITVOERING,Complete,Structural,100,High,Yes,,,Main Contractor - Structural Crew,,,,,,STR-0,Subcontract,,,,,,,,,,,5,,,EUR,,
13lKJkBNr3Ihzig_2H1hMm,IFCBEAM,First Floor,,Structural,Wall,Interior,36,N,,Original,,UITVOERING,Complete,Structural,100,High,Yes,,,Main Contractor - Structural Crew,,,,,,STR-0,Subcontract,,,,,,,,,,,5,,,EUR,,
3q2cfkujDA4h8rK4udlhjq,IFCBEAM,Second Floor,,Structural,Wall,Interior,1,N,114,Original,,UITVOERING,Complete,Structural,100,High,N,8 hrs (1 day),9.5,Main Contractor - Structural Crew,1.0084,88,,,88,STR-0,Subcontract,"Precast stairs and landings, 2nd floor",197.38,529.36,1875.11,2404.47,2009.94,-394.53,-16.4,2067.1,2009.94,5,100.5,Invoiced,EUR,2015-07-13,
1Jt7say5DBTPG$0$gegcAf,IFCBEAM,Second Floor,,Structural,Wall,Interior,1,N,114,Original,,UITVOERING,Complete,Structural,100,High,N,8 hrs (1 day),9.5,Main Contractor - Structural Crew,1.0084,88,,,88,STR-0,Subcontract,"Precast stairs and landings, 2nd floor",197.38,529.36,1875.11,2404.47,2009.94,-394.53,-16.4,2067.1,2009.94,5,100.5,Invoiced,EUR,2015-07-13,
1ZUt9o17T0mOX7uFuiqqaj,IFCBEAM,Second Floor,,Structural,Wall,Exterior,1,N,114,Original,,UITVOERING,Complete,Structural,100,High,N,8 hrs (1 day),9.5,Main Contractor - Structural Crew,1.0084,88,,,88,STR-0,Subcontract,"Precast stairs and landings, 2nd floor",197.38,529.36,1875.11,2404.47,2009.94,-394.53,-16.4,2067.1,2009.94,5,100.5,Invoiced,EUR,2015-07-13,
3SxHgircbC9hSa_f9YYJJ$,IFCBEAM,Second Floor,,Structural,Wall,Exterior,1,N,114,Original,,UITVOERING,Complete,Structural,100,High,N,8 hrs (1 day),9.5,Main Contractor - Structural Crew,1.0084,88,,,88,STR-0,Subcontract,"Precast stairs and landings, 2nd floor",197.38,529.36,1875.11,2404.47,2009.94,-394.53,-16.4,2067.1,2009.94,5,100.5,Invoiced,EUR,2015-07-13,
0hcpNW0db6X87YuVp_2ciE,IFCBEAM,Second Floor,,Structural,Wall,Exterior,1,N,114,Original,,UITVOERING,Complete,Structural,100,High,N,8 hrs (1 day),9.5,Main Contractor - Structural Crew,1.0084,88,,,88,STR-0,Subcontract,"Precast stairs and landings, 2nd floor",197.38,529.36,1875.11,2404.47,2009.94,-394.53,-16.4,2067.1,2009.94,5,100.5,Invoiced,EUR,2015-07-13,
0k653Rg_z8xQ3HPFizAOCW,IFCBEAM,Second Floor,,Structural,Wall,Exterior,1,N,114,Original,,UITVOERING,Complete,Structural,100,High,N,8 hrs (1 day),9.5,Main Contractor - Structural Crew,1.0084,88,,,88,STR-0,Subcontract,"Precast stairs and landings, 2nd floor",197.38,529.36,1875.11,2404.47,2009.94,-394.53,-16.4,2067.1,2009.94,5,100.5,Invoiced,EUR,2015-07-13,
0sfYqP8DDATxl1u47I11Yd,IFCBEAM,Second Floor,,Structural,Wall,Exterior,1,N,114,Original,,UITVOERING,Complete,Structural,100,High,N,8 hrs (1 day),9.5,Main Contractor - Structural Crew,1.0084,88,,,88,STR-0,Subcontract,"Precast stairs and landings, 2nd floor",197.38,529.36,1875.11,2404.47,2009.94,-394.53,-16.4,2067.1,2009.94,5,100.5,Invoiced,EUR,2015-07-13,
15yxQAL$f43P0u1dI$k5aM,IFCBEAM,Second Floor,,Structural,Wall,Exterior,1,N,114,Original,,UITVOERING,Complete,Structural,100,High,N,8 hrs (1 day),9.5,Main Contractor - Structural Crew,1.0084,88,,,88,STR-0,Subcontract,"Precast stairs and landings, 2nd floor",197.38,529.36,1875.11,2404.47,2009.94,-394.53,-16.4,2067.1,2009.94,5,100.5,Invoiced,EUR,2015-07-13,
130A2mOb118fGCKfA$dOPJ,IFCBEAM,Second Floor,,Structural,Wall,Exterior,1,N,114,Original,,UITVOERING,Complete,Structural,100,High,N,8 hrs (1 day),9.5,Main Contractor - Structural Crew,1.0084,88,,,88,STR-0,Subcontract,"Precast stairs and landings, 2nd floor",197.38,529.36,1875.11,2404.47,2009.94,-394.53,-16.4,2067.1,2009.94,5,100.5,Invoiced,EUR,2015-07-13,
0QRdo0_S52Bf0hGTlrzUF5,IFCBEAM,Second Floor,,Structural,Wall,Exterior,1,N,114,Original,,UITVOERING,Complete,Structural,100,High,N,8 hrs (1 day),9.5,Main Contractor - Structural Crew,1.0084,88,,,88,STR-0,Subcontract,"Precast stairs and landings, 2nd floor",197.38,529.36,1875.11,2404.47,2009.94,-394.53,-16.4,2067.1,2009.94,5,100.5,Invoiced,EUR,2015-07-13,
2HmiD6wm592AAFyz2dr1Pf,IFCBEAM,Second Floor,,Structural,Wall,Exterior,1,N,114,Original,,UITVOERING,Complete,Structural,100,High,N,8 hrs (1 day),9.5,Main Contractor - Structural Crew,1.0084,88,,,88,STR-0,Subcontract,"Precast stairs and landings, 2nd floor",197.38,529.36,1875.11,2404.47,2009.94,-394.53,-16.4,2067.1,2009.94,5,100.5,Invoiced,EUR,2015-07-13,
3k9D1gOuf01OXU2EnmzMAH,IFCBEAM,Second Floor,,Structural,Wall,Exterior,1,N,114,Original,,UITVOERING,Complete,Structural,100,High,N,8 hrs (1 day),9.5,Main Contractor - Structural Crew,1.0084,88,,,88,STR-0,Subcontract,"Precast stairs and landings, 2nd floor",197.38,529.36,1875.11,2404.47,2009.94,-394.53,-16.4,2067.1,2009.94,5,100.5,Invoiced,EUR,2015-07-13,
3eVLh_nMf51BErb6dTmOYv,IFCBEAM,Second Floor,,Structural,Wall,Exterior,1,N,114,Original,,UITVOERING,Complete,Structural,100,High,N,8 hrs (1 day),9.5,Main Contractor - Structural Crew,1.0084,88,,,88,STR-0,Subcontract,"Precast stairs and landings, 2nd floor",197.38,529.36,1875.11,2404.47,2009.94,-394.53,-16.4,2067.1,2009.94,5,100.5,Invoiced,EUR,2015-07-13,
3doFsyD$TAtOoTUzw7BC1v,IFCBEAM,Second Floor,,Structural,Wall,Exterior,1,N,114,Original,,UITVOERING,Complete,Structural,100,High,N,8 hrs (1 day),9.5,Main Contractor - Structural Crew,1.0084,88,,,88,STR-0,Subcontract,"Precast stairs and landings, 2nd floor",197.38,529.36,1875.11,2404.47,2009.94,-394.53,-16.4,2067.1,2009.94,5,100.5,Invoiced,EUR,2015-07-13,
0eFgQlw4j5RQ4lKN7Wx8BF,IFCBEAM,Second Floor,,Structural,Wall,Exterior,1,N,114,Original,,UITVOERING,Complete,Structural,100,High,N,8 hrs (1 day),9.5,Main Contractor - Structural Crew,1.0084,88,,,88,STR-0,Subcontract,"Precast stairs and landings, 2nd floor",197.38,529.36,1875.11,2404.47,2009.94,-394.53,-16.4,2067.1,2009.94,5,100.5,Invoiced,EUR,2015-07-13,
1yOYfHuUPEiObFJrOT7k_r,IFCBEAM,Second Floor,,Structural,Wall,Exterior,1,N,114,Original,,UITVOERING,Complete,Structural,100,High,N,8 hrs (1 day),9.5,Main Contractor - Structural Crew,1.0084,88,,,88,STR-0,Subcontract,"Precast stairs and landings, 2nd floor",197.38,529.36,1875.11,2404.47,2009.94,-394.53,-16.4,2067.1,2009.94,5,100.5,Invoiced,EUR,2015-07-13,
2Ukg0dPlL0Ef04YM$OVBat,IFCBEAM,Second Floor,,Structural,Wall,Exterior,1,N,114,Original,,UITVOERING,Complete,Structural,100,High,N,8 hrs (1 day),9.5,Main Contractor - Structural Crew,1.0084,88,,,88,STR-0,Subcontract,"Precast stairs and landings, 2nd floor",197.38,529.36,1875.11,2404.47,2009.94,-394.53,-16.4,2067.1,2009.94,5,100.5,Invoiced,EUR,2015-07-13,
1Vl5CJOxv3Dfs5Ry_QCti2,IFCBEAM,Second Floor,,Structural,Wall,Exterior,1,N,114,Original,,UITVOERING,Complete,Structural,100,High,N,8 hrs (1 day),9.5,Main Contractor - Structural Crew,1.0084,88,,,88,STR-0,Subcontract,"Precast stairs and landings, 2nd floor",197.38,529.36,1875.11,2404.47,2009.94,-394.53,-16.4,2067.1,2009.94,5,100.5,Invoiced,EUR,2015-07-13,
1nkBTQxQ52TerLh7DOjRh6,IFCBEAM,Second Floor,,Structural,Wall,Exterior,1,N,114,Original,,UITVOERING,Complete,Structural,100,High,N,8 hrs (1 day),9.5,Main Contractor - Structural Crew,1.0084,88,,,88,STR-0,Subcontract,"Precast stairs and landings, 2nd floor",197.38,529.36,1875.11,2404.47,2009.94,-394.53,-16.4,2067.1,2009.94,5,100.5,Invoiced,EUR,2015-07-13,
2hmBGtlFT17AQbvvLa0rD0,IFCBEAM,Second Floor,,Structural,Wall,Exterior,1,N,114,Original,,UITVOERING,Complete,Structural,100,High,N,8 hrs (1 day),9.5,Main Contractor - Structural Crew,1.0084,88,,,88,STR-0,Subcontract,"Precast stairs and landings, 2nd floor",197.38,529.36,1875.11,2404.47,2009.94,-394.53,-16.4,2067.1,2009.94,5,100.5,Invoiced,EUR,2015-07-13,
3S9hlUrjj2EPxgpyC61kto,IFCBEAM,Second Floor,,Structural,Wall,Interior,1,N,114,Original,,UITVOERING,Complete,Structural,100,High,N,8 hrs (1 day),9.5,Main Contractor - Structural Crew,1.0084,88,,,88,STR-0,Subcontract,"Precast stairs and landings, 2nd floor",197.38,529.36,1875.11,2404.47,2009.94,-394.53,-16.4,2067.1,2009.94,5,100.5,Invoiced,EUR,2015-07-13,
0j4QDQjH9A$h43eLDGhXyl,IFCBEAM,Second Floor,,Structural,Wall,Exterior,1,N,114,Original,,UITVOERING,Complete,Structural,100,High,N,8 hrs (1 day),9.5,Main Contractor - Structural Crew,1.0084,88,,,88,STR-0,Subcontract,"Precast stairs and landings, 2nd floor",197.38,529.36,1875.11,2404.47,2009.94,-394.53,-16.4,2067.1,2009.94,5,100.5,Invoiced,EUR,2015-07-13,
1jxOIPWGn7Rfxz4k0FeFEJ,IFCBEAM,Second Floor,,Structural,Wall,Exterior,1,N,114,Original,,UITVOERING,Complete,Structural,100,High,N,8 hrs (1 day),9.5,Main Contractor - Structural Crew,1.0084,88,,,88,STR-0,Subcontract,"Precast stairs and landings, 2nd floor",197.38,529.36,1875.11,2404.47,2009.94,-394.53,-16.4,2067.1,2009.94,5,100.5,Invoiced,EUR,2015-07-13,
0_sNN9JIv40eZPdsuo5N6E,IFCBEAM,Second Floor,,Structural,Wall,Exterior,1,N,114,Original,,UITVOERING,Complete,Structural,100,High,N,8 hrs (1 day),9.5,Main Contractor - Structural Crew,1.0084,88,,,88,STR-0,Subcontract,"Precast stairs and landings, 2nd floor",197.38,529.36,1875.11,2404.47,2009.94,-394.53,-16.4,2067.1,2009.94,5,100.5,Invoiced,EUR,2015-07-13,
1vP2sJ$_v9XRPftfJxtqWr,IFCBEAM,Second Floor,,Structural,Wall,Exterior,1,N,114,Original,,UITVOERING,Complete,Structural,100,High,N,8 hrs (1 day),9.5,Main Contractor - Structural Crew,1.0084,88,,,88,STR-0,Subcontract,"Precast stairs and landings, 2nd floor",197.38,529.36,1875.11,2404.47,2009.94,-394.53,-16.4,2067.1,2009.94,5,100.5,Invoiced,EUR,2015-07-13,
0UxjVg0CTCqAW8uGT8wJjn,IFCBEAM,Second Floor,,Structural,Wall,Exterior,1,N,114,Original,,UITVOERING,Complete,Structural,100,High,N,8 hrs (1 day),9.5,Main Contractor - Structural Crew,1.0084,88,,,88,STR-0,Subcontract,"Precast stairs and landings, 2nd floor",197.38,529.36,1875.11,2404.47,2009.94,-394.53,-16.4,2067.1,2009.94,5,100.5,Invoiced,EUR,2015-07-13,
16VL86SyDCL8gVUYSjW$7s,IFCBEAM,Second Floor,,Structural,Wall,Exterior,1,N,114,Original,,UITVOERING,Complete,Structural,100,High,N,8 hrs (1 day),9.5,Main Contractor - Structural Crew,1.0084,88,,,88,STR-0,Subcontract,"Precast stairs and landings, 2nd floor",197.38,529.36,1875.11,2404.47,2009.94,-394.53,-16.4,2067.1,2009.94,5,100.5,Invoiced,EUR,2015-07-13,
1b$Bo90Lv6aO5ZfZ5bKmrB,IFCBEAM,Second Floor,,Structural,Wall,Exterior,1,N,114,Original,,UITVOERING,Complete,Structural,100,High,N,8 hrs (1 day),9.5,Main Contractor - Structural Crew,1.0084,88,,,88,STR-0,Subcontract,"Precast stairs and landings, 2nd floor",197.38,529.36,1875.11,2404.47,2009.94,-394.53,-16.4,2067.1,2009.94,5,100.5,Invoiced,EUR,2015-07-13,
3Wlz9yohj8ThYG1fG8xA6r,IFCBEAM,Second Floor,,Structural,Wall,Exterior,1,N,114,Original,,UITVOERING,Complete,Structural,100,High,N,8 hrs (1 day),9.5,Main Contractor - Structural Crew,1.0084,88,,,88,STR-0,Subcontract,"Precast stairs and landings, 2nd floor",197.38,529.36,1875.11,2404.47,2009.94,-394.53,-16.4,2067.1,2009.94,5,100.5,Invoiced,EUR,2015-07-13,
0RXteokS174O1MF_ZesSRJ,IFCBEAM,Second Floor,,Structural,Wall,Exterior,1,N,114,Original,,UITVOERING,Complete,Structural,100,High,N,8 hrs (1 day),9.5,Main Contractor - Structural Crew,1.0084,88,,,88,STR-0,Subcontract,"Precast stairs and landings, 2nd floor",197.38,529.36,1875.11,2404.47,2009.94,-394.53,-16.4,2067.1,2009.94,5,100.5,Invoiced,EUR,2015-07-13,
1OSreoxzj3r9gdUen2MmDQ,IFCBEAM,Second Floor,,Structural,Wall,Exterior,1,N,114,Original,,UITVOERING,Complete,Structural,100,High,N,8 hrs (1 day),9.5,Main Contractor - Structural Crew,1.0084,88,,,88,STR-0,Subcontract,"Precast stairs and landings, 2nd floor",197.38,529.36,1875.11,2404.47,2009.94,-394.53,-16.4,2067.1,2009.94,5,100.5,Invoiced,EUR,2015-07-13,
29IOQ3fjb3cBrPW939Umfc,IFCBEAM,Second Floor,,Structural,Wall,Exterior,1,N,114,Original,,UITVOERING,Complete,Structural,100,High,N,8 hrs (1 day),9.5,Main Contractor - Structural Crew,1.0084,88,,,88,STR-0,Subcontract,"Precast stairs and landings, 2nd floor",197.38,529.36,1875.11,2404.47,2009.94,-394.53,-16.4,2067.1,2009.94,5,100.5,Invoiced,EUR,2015-07-13,
0EV1tBRrXBFB54GuiZ9KNi,IFCBEAM,Second Floor,,Structural,Wall,Exterior,1,N,114,Original,,UITVOERING,Complete,Structural,100,High,N,8 hrs (1 day),9.5,Main Contractor - Structural Crew,1.0084,88,,,88,STR-0,Subcontract,"Precast stairs and landings, 2nd floor",197.38,529.36,1875.11,2404.47,2009.94,-394.53,-16.4,2067.1,2009.94,5,100.5,Invoiced,EUR,2015-07-13,
3SXKMDKGbFJ8igoQRlAZ6R,IFCBEAM,Second Floor,,Structural,Wall,Exterior,1,N,114,Original,,UITVOERING,Complete,Structural,100,High,N,8 hrs (1 day),9.5,Main Contractor - Structural Crew,1.0084,88,,,88,STR-0,Subcontract,"Precast stairs and landings, 2nd floor",197.38,529.36,1875.11,2404.47,2009.94,-394.53,-16.4,2067.1,2009.94,5,100.5,Invoiced,EUR,2015-07-13,
04Vz55ZDX70v$sJ1Z2p7ix,IFCBEAM,Second Floor,,Structural,Wall,Exterior,1,N,114,Original,,UITVOERING,Complete,Structural,100,High,N,8 hrs (1 day),9.5,Main Contractor - Structural Crew,1.0084,88,,,88,STR-0,Subcontract,"Precast stairs and landings, 2nd floor",197.38,529.36,1875.11,2404.47,2009.94,-394.53,-16.4,2067.1,2009.94,5,100.5,Invoiced,EUR,2015-07-13,
